x,y,,,,,,,,T,,,,ax,ay,az,g1,g2,g3,z
-22.52986,20.12621,,,,,,,,43.2,,,,4.770686,-6.212475,16.83363,0.005326322,0.4759602,0.3400857,3.15628
-22.73779,20.15262,,,,,,,,43.4,,,,42.59908,-13.39604,8.58034,0.01406149,-0.2022405,-0.1400823,3.14743
-22.9458,20.17199,,,,,,,,43.6,,,,-22.89336,1.386722,10.35061,0.2481001,-0.0592287,-0.1438107,3.14304
-23.14957,20.1939,,,,,,,,43.8,,,,-51.73726,-6.958029,22.07981,0.1599495,0.2169944,-0.07185209,3.13659
-23.3494,20.20754,,,,,,,,44,,,,-24.38303,24.0306,-0.7465121,0.01102549,0.2449576,-0.02684466,3.13381
-23.54504,20.21951,,,,,,,,44.2,,,,72.34177,-20.16109,4.704128,-0.006072007,-0.1331048,-0.2431999,3.12884
-23.75174,20.22958,,,,,,,,44.4,,,,-49.96747,28.29659,16.1599,0.1247957,-0.2811233,0.03099919,3.12662
-23.96366,20.24047,,,,,,,,44.6,,,,-17.05055,-4.295677,3.144066,0.07185209,-0.1833853,-0.02253034,3.12786
-24.16473,20.24645,,,,,,,,44.8,,,,-34.2821,36.19219,7.159621,0.04154531,0.2191249,0.3421629,3.12699
-24.3756,20.25237,,,,,,,,45,,,,10.39036,27.42462,21.74941,-0.04644553,-0.09837717,-0.01533981,3.12745
-24.58346,20.26189,,,,,,,,45.2,,,,-22.79136,34.17962,14.23736,-0.1678324,-0.122825,-0.3174488,3.12564
-24.79787,20.26891,,,,,,,,45.4,,,,-3.295379,-19.20581,16.78814,0.04255731,-0.08016115,-0.3547863,3.12453
-25.02023,20.27047,,,,,,,,45.6,,,,-6.928341,-4.614584,6.283343,0.1654356,0.08383631,0.05012069,3.13017
-25.22838,20.27499,,,,,,,,45.8,,,,25.46281,-7.604464,-0.8585607,-0.1504153,-0.05874933,-0.5055212,3.13143
-25.44797,20.27518,,,,,,,,46,,,,-5.309861,-16.40076,20.67297,0.005113269,-0.1024252,-0.4364921,3.13083
-25.67066,20.28422,,,,,,,,46.2,,,,-32.94278,-43.45572,8.161355,0.1534513,0.3496198,0.5719405,3.13252
-25.88391,20.29483,,,,,,,,46.4,,,,71.26293,8.721119,10.67239,0.03526025,0.1522263,0.7188404,3.13535
-26.09343,20.31318,,,,,,,,46.6,,,,-5.382644,-7.858249,4.873158,0.08032094,0.4194479,0.2896454,3.13502
-26.29644,20.32855,,,,,,,,46.8,,,,44.19026,4.701254,16.53771,0.1148355,0.138005,0.1121191,3.13315
-26.50098,20.34496,,,,,,,,47,,,,5.614403,-0.6670246,10.4392,-0.08617989,0.1182443,-0.1129713,3.12914
-26.70042,20.35708,,,,,,,,47.2,,,,48.50748,10.37839,-3.195781,0.1467934,0.08708537,0.2427205,3.1273
-26.89456,20.3678,,,,,,,,47.4,,,,35.20291,-23.11267,-0.6483498,0.01661813,0.02221076,-0.0046339,3.12733
-27.08481,20.37494,,,,,,,,47.6,,,,-0.08283938,-23.90036,15.72703,0.1941977,-0.1720935,0.1741175,3.12891
-27.2799,20.38072,,,,,,,,47.8,,,,42.45782,-12.24251,1.018493,-0.08745821,-0.1012001,-0.1851962,3.13167
-27.47031,20.38112,,,,,,,,48,,,,8.222647,-8.13023,-4.59591,-0.0459129,0.1263936,-0.1897769,3.13237
-27.65911,20.37798,,,,,,,,48.2,,,,-18.09298,-19.65688,8.022013,0.1057275,0.2174205,0.2812298,3.13414
-27.8511,20.37429,,,,,,,,48.4,,,,53.61001,9.491095,2.431072,-0.04862932,0.1950499,0.2843723,3.13631
-28.04223,20.36645,,,,,,,,48.6,,,,39.89315,8.538681,7.711245,-0.1100951,-0.1103081,-0.1483913,3.13907
-28.23222,20.36032,,,,,,,,48.8,,,,-38.23636,2.229481,15.76965,0.1708684,0.3293265,0.4091681,3.14108
-28.41993,20.35644,,,,,,,,49,,,,40.33655,-26.08626,4.369418,0.1467934,-0.1611745,0.00793622,3.14244
-28.61755,20.35362,,,,,,,,49.2,,,,-27.15168,20.02319,11.64875,0.07073356,0.06700514,0.2686597,3.14334
-28.80589,20.35212,,,,,,,,49.4,,,,31.03987,-12.24634,-3.29921,0.1321461,-0.146101,-0.2241316,3.14337
-28.99771,20.36183,,,,,,,,49.6,,,,-46.46427,34.40181,12.32296,0.1357147,-0.02572614,-0.07590009,3.14449
-29.17864,20.37405,,,,,,,,49.8,,,,-28.7649,-16.08425,-7.117483,-0.006870956,0.01960087,0.2357963,3.14326
-29.36949,20.38139,,,,,,,,50,,,,54.18414,21.06562,4.968447,0.006657903,-0.03600594,-0.131134,3.14263
-29.5571,20.40404,,,,,,,,50.2,,,,18.00057,17.44846,23.48281,0.02865561,-0.1026382,-0.3004046,3.14182
-29.74443,20.41229,,,,,,,,50.4,,,,-3.202963,-22.12865,1.837789,-0.03206446,0.1792307,0.3857323,3.13973
-29.92784,20.42189,,,,,,,,50.6,,,,26.02785,24.644,2.60154,0.01901497,0.1221858,-0.2632268,3.13566
-30.12028,20.43061,,,,,,,,50.8,,,,39.4258,17.9771,21.36298,0.06727145,0.05683186,-0.4447479,3.13674
-30.31422,20.44055,,,,,,,,51,,,,0.1130063,-2.742319,15.86063,-0.2145443,0.1523861,0.2259959,3.14132
-30.51511,20.45135,,,,,,,,51.2,,,,77.29202,-24.89395,16.4994,0.1001349,0.08857674,0.5555354,3.14526
-30.71156,20.45884,,,,,,,,51.4,,,,0.3280056,-1.694616,9.288545,-0.05502091,-0.09001485,0.1370463,3.14634
-30.88654,20.49002,,,,,,,,51.6,,,,-16.04929,-22.91443,13.97783,0.07845673,0.0990696,1.035597,3.15174
-31.01377,20.56557,,,,,,,,51.8,,,,25.25595,-34.42479,-6.427474,0.4055994,-0.5284244,0.9593772,3.15682
-31.09202,20.68929,,,,,,,,52,,,,38.28041,22.27039,0.9500192,-0.1953162,-0.4554538,0.6821954,3.16097
-31.14211,20.84365,,,,,,,,52.2,,,,-15.76678,28.65237,16.3117,0.107858,0.1223989,0.8477907,3.16299
-31.1745,21.0128,,,,,,,,52.4,,,,-40.58747,2.818454,11.57261,-0.02018676,0.671809,1.004438,3.16439
-31.18251,21.18244,,,,,,,,52.6,,,,-37.9979,13.24089,6.77607,-0.02396845,0.4722317,0.863237,3.16851
-31.18315,21.35417,,,,,,,,52.8,,,,31.91279,16.88247,10.1744,0.06332997,-0.07760452,0.5670936,3.173
-31.18942,21.52639,,,,,,,,53,,,,24.66315,12.04044,18.4842,-0.2688195,0.2413889,0.57732,3.17471
-31.18938,21.7045,,,,,,,,53.2,,,,-9.981906,-15.33055,3.417484,-0.07179882,0.2325472,1.319277,3.17074
-31.19181,21.89712,,,,,,,,53.4,,,,-7.475656,-9.029971,16.78479,-0.02279666,-0.3286873,-0.0644485,3.17053
-31.19464,22.08764,,,,,,,,53.6,,,,-56.49694,1.529416,19.85655,-0.04250405,0.2601376,0.1449292,3.16537
-31.17676,22.26917,,,,,,,,53.8,,,,25.22387,-38.16022,3.631046,-0.08181231,0.2067678,0.279046,3.15215
-31.17142,22.47099,,,,,,,,54,,,,13.01632,-34.89597,9.88949,0.2153432,0.1414671,0.4788896,3.14591
-31.18806,22.67233,,,,,,,,54.2,,,,2.85724,-11.37006,-1.588313,-0.09092032,0.3008839,-0.2129464,3.13888
-31.19491,22.87566,,,,,,,,54.4,,,,42.42717,10.38988,22.91155,0.3108442,0.1575526,0.2067146,3.13376
-31.22545,23.07898,,,,,,,,54.6,,,,9.445604,-15.04899,-2.01927,0.1014132,-0.1162736,-0.271749,3.1259
-31.26704,23.27583,,,,,,,,54.8,,,,-5.473145,-40.71196,4.761109,0.1684183,0.1859419,0.2223739,3.12393
-31.2937,23.47959,,,,,,,,55,,,,52.35592,18.52921,1.355597,-0.09922938,0.01672465,-0.1662345,3.12564
-31.32121,23.67645,,,,,,,,55.2,,,,57.28223,-3.322194,15.98848,0.04063984,0.2101767,0.4285559,3.12585
-31.3543,23.87329,,,,,,,,55.4,,,,22.64532,24.67704,6.504088,-0.03589941,0.3934554,0.09523464,3.12259
-31.39005,24.06349,,,,,,,,55.6,,,,29.17,-14.78563,16.5808,0.1627191,0.02279666,0.4930576,3.12453
-31.42466,24.2505,,,,,,,,55.8,,,,16.14985,-16.85087,-6.526594,-0.3218164,0.07984157,0.3448261,3.12713
-31.43878,24.44437,,,,,,,,56,,,,48.23024,-5.564604,20.91958,-0.1909487,-0.1363539,0.09853696,3.12558
-31.4453,24.63597,,,,,,,,56.2,,,,-29.26959,-9.073067,21.8198,0.06407566,-0.2137453,-0.08692558,3.12877
-31.45836,24.81409,,,,,,,,56.4,,,,-29.51285,30.79853,12.33445,-0.03573962,0.1242631,-0.01422128,3.13325
-31.47711,24.99019,,,,,,,,56.6,,,,2.523968,-18.87397,29.8217,0.07744472,0.2059156,-0.04676511,3.13867
-31.4992,25.1692,,,,,,,,56.8,,,,60.90562,23.95926,7.72561,-0.1619735,-0.1502555,-0.2230131,3.14861
-31.51844,25.34382,,,,,,,,57,,,,-46.43219,29.61436,16.12303,0.0515588,0.3799266,0.2534264,3.15669
-31.54501,25.52062,,,,,,,,57.2,,,,4.515464,19.05928,10.73273,-0.01667139,0.2014415,-0.01267665,3.16108
-31.56086,25.7272,,,,,,,,57.4,,,,9.944556,30.94171,10.95874,0.1600027,-0.01539307,-0.1834918,3.17193
-31.57894,25.9192,,,,,,,,57.6,,,,-10.70112,-24.31695,-3.238397,-0.1104679,-0.3794472,-0.3882356,3.17928
-31.59562,26.10798,,,,,,,,57.8,,,,-47.22898,37.44915,12.44698,-0.0958738,-0.1300688,-0.1555286,3.18447
-31.61196,26.30334,,,,,,,,58,,,,-50.36012,38.12,24.44528,0.08293083,0.1160073,-0.07808388,3.18968
-31.61984,26.50768,,,,,,,,58.2,,,,28.68397,-11.46727,2.889802,0.08165252,-0.1321461,0.1416269,3.194
-31.6218,26.71438,,,,,,,,58.4,,,,-50.36108,32.42994,12.85399,0.1532916,0.1318265,0.4050668,3.20033
-31.62457,26.91489,,,,,,,,58.6,,,,-25.20663,6.740635,15.01931,0.01283644,0.1455151,-0.2832538,3.19934
-31.62071,27.11646,,,,,,,,58.8,,,,5.813601,21.66992,9.74057,-0.0475108,-0.008522116,0.5310344,3.19785
-31.61266,27.32112,,,,,,,,59,,,,-19.82686,-5.47937,24.87767,0.2288721,0.1974468,0.2176868,3.20068
-31.61858,27.50302,,,,,,,,59.2,,,,17.37281,20.50251,0.7125145,-0.1279383,0.06833671,0.06913567,3.19355
-31.62282,27.69086,,,,,,,,59.4,,,,24.51615,4.760631,18.20312,-0.2011752,-0.02775014,-0.2012285,3.18724
-31.62385,27.88977,,,,,,,,59.6,,,,-18.14278,5.71879,25.58348,-0.06125271,-0.3740676,-0.2613626,3.18292
-31.63796,28.0815,,,,,,,,59.8,,,,-46.85261,65.33777,14.64437,0.02790993,0.3104713,0.4623248,3.18059
-31.63587,28.26872,,,,,,,,60,,,,-8.461588,-14.09227,13.44153,-0.09853696,-0.1276187,0.3512709,3.17455
-31.63486,28.46468,,,,,,,,60.2,,,,20.63179,11.64923,12.8243,-0.08825716,0.1834385,0.117765,3.17026
-31.64338,28.65573,,,,,,,,60.4,,,,68.93098,-10.28262,11.24078,0.05496765,-0.01379517,0.06663229,3.16926
-31.64797,28.8623,,,,,,,,60.6,,,,-1.013226,-18.55315,11.49456,0.0737163,0.3647998,0.299073,3.1675
-31.64863,29.07457,,,,,,,,60.8,,,,57.36747,-19.32983,18.15188,-0.1272991,0.05853628,-0.3233078,3.17157
-31.66032,29.27409,,,,,,,,61,,,,-20.2085,-20.28272,3.457227,0.04884237,-0.1100951,-0.1910019,3.1727
-31.66348,29.48068,,,,,,,,61.2,,,,3.308787,32.60567,13.12453,0.1956891,0.0819721,-0.07456851,3.18065
-31.65999,29.68905,,,,,,,,61.4,,,,-47.99895,2.132276,2.595315,-0.1743838,-0.1573928,-0.4351605,3.18313
-31.68279,29.87946,,,,,,,,61.6,,,,-12.82382,24.62772,16.77809,0.01257012,-0.2008023,-0.04990764,3.17551
-31.72968,30.06023,,,,,,,,61.8,,,,0.8111556,18.1083,2.150951,0.009853696,0.2384594,-0.4474643,3.16072
-31.74746,30.25389,,,,,,,,62,,,,-3.598006,8.79103,10.91229,0.06844324,0.1079646,0.2558765,3.152
-31.77123,30.44865,,,,,,,,62.2,,,,96.15258,-15.343,8.271967,-0.02588593,-0.1399757,-0.4352138,3.14135
-31.79575,30.65223,,,,,,,,62.4,,,,-11.44812,8.585608,10.67718,-0.04511395,-0.1573928,-0.2819755,3.12799
-31.79821,30.87164,,,,,,,,62.6,,,,-27.054,25.54613,8.103415,0.09028116,0.01012001,-0.1011469,3.12273
-31.82383,31.08054,,,,,,,,62.8,,,,-9.97616,8.04356,14.09658,0.005592638,0.1036502,0.4524711,3.11267
-31.84118,31.28901,,,,,,,,63,,,,54.89761,13.40083,-3.622906,0.173212,0.01816276,-0.08474179,3.11207
-31.84694,31.51371,,,,,,,,63.2,,,,-18.08293,38.80187,17.73194,0.09273127,0.1074319,0.4185957,3.12116
-31.85365,31.72318,,,,,,,,63.4,,,,24.25566,-29.18723,1.559583,0.05113269,0.05944176,0.4220045,3.13322
-31.87106,31.93016,,,,,,,,63.6,,,,48.82927,-39.7155,10.80072,0.1405084,-0.06838997,-0.07536746,3.14228
-31.88686,32.13118,,,,,,,,63.8,,,,-9.26173,39.69012,5.66947,-0.07451525,-0.122825,-0.3662912,3.15313
-31.91189,32.32428,,,,,,,,64,,,,1.311065,-8.935639,19.24986,-0.2467152,-0.2510296,-0.4960404,3.16598
-31.93346,32.51246,,,,,,,,64.2,,,,-22.77843,9.051041,18.12315,0.1474859,-0.200323,0.08708537,3.17044
-31.96441,32.71,,,,,,,,64.4,,,,-59.91298,40.91116,15.23239,-0.08319715,0.05070659,-0.1185639,3.1781
-31.99421,32.90911,,,,,,,,64.6,,,,-64.8618,37.15418,22.37765,0.03930826,-0.07787083,-0.03888215,3.17987
-32.02472,33.10701,,,,,,,,64.8,,,,-35.24121,-18.24286,-3.216371,0.06588661,0.105834,-0.1356614,3.1847
-32.04913,33.29757,,,,,,,,65,,,,11.98633,-60.94584,5.377377,-0.02647182,-0.0556068,-0.50142,3.19104
-32.0674,33.49163,,,,,,,,65.2,,,,-39.00586,-19.32743,17.64383,0.08346347,-0.01102549,-0.3386476,3.19447
-32.06743,33.6908,,,,,,,,65.4,,,,11.59703,-19.18857,12.42495,-0.05065332,-0.2612028,-0.1481783,3.19796
-32.06635,33.8914,,,,,,,,65.6,,,,-33.31532,33.38906,16.74313,-0.01821602,-0.1890312,-0.1592038,3.19533
-32.06589,34.08518,,,,,,,,65.8,,,,-49.8243,61.26523,13.2136,0.002183792,-0.00777643,-0.04117247,3.19262
-32.07146,34.28642,,,,,,,,66,,,,-15.76582,24.82404,21.6048,0.07531419,0.2224272,-0.06476808,3.18838
-32.07574,34.48261,,,,,,,,66.2,,,,-27.98774,6.210559,23.0011,-0.005858955,-0.3475425,-0.2838397,3.18746
-32.08863,34.68169,,,,,,,,66.4,,,,-33.20087,26.59192,8.252813,0.09677927,0.04729774,0.01885518,3.18586
-32.09992,34.88293,,,,,,,,66.6,,,,13.34145,30.27516,1.265096,-0.1635181,0.02849582,0.308181,3.18061
-32.10751,35.07947,,,,,,,,66.8,,,,37.92894,-35.7076,1.390074,0.02093245,0.1087635,0.3829093,3.17493
-32.10834,35.27451,,,,,,,,67,,,,-6.816292,14.10664,13.28351,0.02551308,0.02567287,0.4984372,3.17454
-32.10984,35.47548,,,,,,,,67.2,,,,20.86355,12.13094,8.962455,-0.1181911,0.06791061,-0.06524745,3.16944
-32.10495,35.68963,,,,,,,,67.4,,,,29.89544,22.13487,7.342538,0.008042746,-0.01438107,-0.555056,3.16742
-32.10862,35.88676,,,,,,,,67.6,,,,0.125935,-25.98092,13.24568,0.1324124,0.1912682,0.2372344,3.15833
-32.11438,36.08803,,,,,,,,67.8,,,,25.6759,33.72952,14.88523,-0.195476,-0.2576875,-0.05848302,3.14992
-32.11419,36.30146,,,,,,,,68,,,,-58.33041,31.56755,14.57399,0.07707188,-0.01272991,0.02902846,3.14317
-32.12933,36.49259,,,,,,,,68.2,,,,0.4065354,14.29769,7.616435,0.08335694,0.06556702,-0.007297061,3.14306
-32.138,36.6965,,,,,,,,68.4,,,,56.54913,15.96502,-0.9935937,0.1133441,-0.01166465,-0.2223739,3.14401
-32.14746,36.90199,,,,,,,,68.6,,,,-66.01628,28.43354,17.68214,0.2406965,-0.009534117,-0.09986854,3.14442
-32.13424,37.11379,,,,,,,,68.8,,,,-47.54262,-12.94497,0.3543419,-0.0648746,-0.06205165,-0.06716492,3.14523
-32.11625,37.26382,,,,,,,,69,,,,-30.52511,7.73375,20.91718,0.2362224,-0.05246427,0.6134858,3.14705
-32.044,37.38087,,,,,,,,69.2,,,,-11.41172,13.88876,20.0409,0.3794472,-0.4203534,1.037834,3.14657
-31.91721,37.46117,,,,,,,,69.4,,,,-1.025676,-16.63396,-4.25306,-0.2592321,-0.6544452,0.5431783,3.14357
-31.76521,37.51694,,,,,,,,69.6,,,,14.61086,31.78016,15.39855,0.1603223,0.1801362,1.212804,3.13758
-31.58675,37.55903,,,,,,,,69.8,,,,-16.80825,23.03366,6.302018,0.1525991,0.3921238,0.9272062,3.13105
-31.41416,37.60416,,,,,,,,70,,,,-35.51511,-1.175553,12.97322,-0.1226119,0.2603506,0.4225904,3.1298
-31.24185,37.64528,,,,,,,,70.2,,,,-11.01046,19.78999,14.02763,0.145888,-0.02290319,0.7808388,3.12686
-31.06165,37.68576,,,,,,,,70.4,,,,28.64088,-45.97729,-1.813368,0.04117247,0.03009372,1.059405,3.11854
-30.88897,37.70466,,,,,,,,70.6,,,,35.11193,4.618894,2.219425,0.1047688,0.2292982,0.9746104,3.11355
-30.70786,37.7005,,,,,,,,70.8,,,,60.19981,5.994602,5.868188,-0.2283927,-0.5128183,0.2471413,3.11116
-30.51324,37.70476,,,,,,,,71,,,,0.3830723,-48.19624,17.09125,-0.04308994,0.2719088,0.2414954,3.11434
-30.30681,37.72267,,,,,,,,71.2,,,,41.92056,27.24266,8.06032,-0.03680488,0.1120126,-0.6493852,3.12663
-30.10677,37.73467,,,,,,,,71.4,,,,-10.49283,-2.698744,14.29626,-0.08793758,-0.2327603,-0.2664226,3.14005
-29.88569,37.75875,,,,,,,,71.6,,,,-45.19391,-6.170815,24.39548,0.09411611,-0.1094559,0.1520665,3.15036
-29.67591,37.79078,,,,,,,,71.8,,,,-23.9334,34.48129,13.14656,0.08319715,-0.07408914,-0.2158758,3.16139
-29.46819,37.83204,,,,,,,,72,,,,-58.99074,36.23098,15.26543,-0.102585,-0.1790709,-0.1575526,3.17495
-29.2725,37.86728,,,,,,,,72.2,,,,-40.23121,8.928936,8.540596,0.04745753,-0.1635181,-0.06530071,3.18657
-29.06909,37.89605,,,,,,,,72.4,,,,-39.49762,25.22244,18.76623,0.02135855,0.01699097,0.1166465,3.19251
-28.86469,37.91768,,,,,,,,72.6,,,,19.99015,-24.3792,-1.242112,0.1151018,0.03009372,0.2305765,3.19329
-28.66531,37.9474,,,,,,,,72.8,,,,22.28762,-35.37385,0.1441309,0.04362258,0.1435444,0.5049353,3.18898
-28.46769,37.96732,,,,,,,,73,,,,10.65946,-3.69569,6.52803,0.08325042,0.3434412,0.1816276,3.18638
-28.27621,37.97519,,,,,,,,73.2,,,,75.1583,-13.19061,9.212409,-0.1921204,-0.1391768,-0.2637595,3.17864
-28.08734,37.98726,,,,,,,,73.4,,,,11.60661,-8.135497,9.666829,0.07494135,0.2291384,0.3191,3.17545
-27.88576,37.98913,,,,,,,,73.6,,,,60.51201,-25.13529,-5.949591,0.1238903,0.07898936,0.07515441,3.17268
-27.68608,37.98704,,,,,,,,73.8,,,,54.12141,13.12358,2.530192,0.1353419,-0.1957956,-0.004154531,3.16057
-27.48487,37.97736,,,,,,,,74,,,,-34.86868,9.609847,8.958145,0.1247425,0.1298025,-0.02189118,3.15387
-27.28984,37.98096,,,,,,,,74.2,,,,50.04456,-47.2941,8.516654,-0.02854909,-0.2000034,-0.3462642,3.15075
-27.10415,37.9981,,,,,,,,74.4,,,,-14.08652,-6.428432,17.43362,-0.1131311,0.316064,0.2199238,3.14633
-26.90082,38.00981,,,,,,,,74.6,,,,68.49332,10.79115,11.8173,0.05113269,-0.1339037,-0.3202718,3.14511
-26.6912,38.01963,,,,,,,,74.8,,,,21.43672,3.693774,14.16936,0.04154531,0.04404869,-0.2620018,3.13964
-26.47571,38.0246,,,,,,,,75,,,,-35.70569,-4.717056,15.78449,0.1008273,-0.1595234,0.01880192,3.13234
-26.25079,38.03612,,,,,,,,75.2,,,,-59.46479,36.50822,11.04493,-0.08681905,0.03989415,-0.2333994,3.12675
-26.02921,38.05503,,,,,,,,75.4,,,,0.2451663,-47.4866,1.315374,0.1373126,0.1725196,0.3449326,3.12191
-25.80656,38.07979,,,,,,,,75.6,,,,-14.12196,22.05491,12.2947,0.04101268,-0.06338324,0.01017328,3.11662
-25.56896,38.10133,,,,,,,,75.8,,,,2.66331,-30.78082,2.114559,0.0469249,-0.148924,-0.2585929,3.11462
-25.34008,38.1144,,,,,,,,76,,,,-26.55553,18.49952,10.82227,0.1316667,0.1399757,0.2556102,3.11588
-25.12903,38.12682,,,,,,,,76.2,,,,21.97781,-52.40812,-5.871061,0.003355583,-0.1547829,-0.1525459,3.11682
-24.9151,38.13972,,,,,,,,76.4,,,,30.07836,-0.3323152,10.01016,-0.04293016,-0.02748382,0.3922836,3.12002
-24.71231,38.15506,,,,,,,,76.6,,,,7.258262,6.225882,18.76049,-0.1225054,-0.07707188,-0.3966512,3.1207
-24.49316,38.15697,,,,,,,,76.8,,,,-15.69782,-22.13535,8.928457,-0.1925998,0.1426922,0.1815743,3.1198
-24.27531,38.15627,,,,,,,,77,,,,-11.29872,25.76496,10.9506,0.282881,0.0670584,-0.1882322,3.12555
-24.04793,38.15587,,,,,,,,77.2,,,,61.66219,-43.5783,11.03296,-0.2264752,0.02668487,-0.2217348,3.13194
-23.83844,38.16602,,,,,,,,77.4,,,,10.83041,5.534437,11.27956,-0.1294829,-0.04926848,-0.269938,3.13709
-23.6324,38.17253,,,,,,,,77.6,,,,21.19347,-24.52429,10.72507,0.05486112,-0.01581918,-0.1908954,3.14128
-23.43353,38.17587,,,,,,,,77.8,,,,-3.23744,16.70435,17.31056,-0.01422128,0.2904443,0.194464,3.14336
-23.2411,38.17352,,,,,,,,78,,,,59.82871,-34.89166,-4.072537,-0.09731191,-0.07084008,-0.04719121,3.14608
-23.06441,38.17828,,,,,,,,78.2,,,,53.70961,4.501099,10.84525,0.08096009,0.2708967,0.3887683,3.1515
-22.89316,38.18651,,,,,,,,78.4,,,,15.00925,-38.49972,-1.025676,-0.02508698,0.278034,0.3246394,3.15895
-22.73429,38.18536,,,,,,,,78.6,,,,69.44574,-7.584831,-6.023811,-0.02103897,-0.3155313,-0.2393117,3.16141
-22.56661,38.18544,,,,,,,,78.8,,,,-17.30577,-4.786009,8.928457,0.003834952,-0.1613876,-0.3029612,3.1665
-22.40428,38.18869,,,,,,,,79,,,,-43.02476,47.48325,13.72117,-0.1084439,0.07930893,-0.2344114,3.16589
-22.23192,38.18696,,,,,,,,79.2,,,,3.224032,9.581595,11.72441,0.1791242,0.2099636,0.1955293,3.16196
-22.06025,38.17835,,,,,,,,79.4,,,,59.21483,13.8064,2.761951,-0.07334346,-0.0134756,-0.3129747,3.15986
-21.88405,38.1758,,,,,,,,79.6,,,,-16.25376,-9.908644,15.65233,0.1918009,-0.04474111,0.1056742,3.15809
-21.69703,38.17358,,,,,,,,79.8,,,,-17.31487,9.374736,4.164474,0.007456851,0.03802994,-0.2137453,3.15044
-21.50141,38.1822,,,,,,,,80,,,,-49.63324,-6.672162,2.494279,-0.09555422,-0.2424542,-0.07600662,3.14375
-21.32172,38.18627,,,,,,,,80.2,,,,14.73392,24.21208,9.596918,0.02343582,-0.1093494,-0.2198706,3.13931
-21.13112,38.19193,,,,,,,,80.4,,,,-52.56518,0.3672706,7.024109,-0.07249124,-0.1330515,-0.1115865,3.13233
-20.93792,38.19648,,,,,,,,80.6,,,,-26.46551,21.98212,9.78606,0.05928197,0.12405,0.08239821,3.12583
-20.74578,38.19417,,,,,,,,80.8,,,,-1.25121,1.582088,17.71518,0.07440872,0.04021373,-0.3242132,3.12601
-20.55496,38.19936,,,,,,,,81,,,,1.165019,3.236482,13.47313,0.1520132,0.1252751,0.2310559,3.12638
-20.36155,38.20543,,,,,,,,81.2,,,,24.59085,-20.2061,-1.838747,0.1262338,0.02801646,-0.04559332,3.12573
-20.16449,38.20518,,,,,,,,81.4,,,,-51.15787,-7.537905,18.88642,0.03675162,0.0618386,-0.1798166,3.12093
-19.96997,38.20898,,,,,,,,81.6,,,,46.40442,0.1273715,0.1628057,-0.03419499,0.1861017,0.1662878,3.12008
-19.77047,38.20435,,,,,,,,81.8,,,,38.67737,0.908839,20.70218,0.1655954,-0.1063667,-0.3080745,3.11711
-19.56964,38.2124,,,,,,,,82,,,,-64.99539,39.97311,23.22184,-0.01097222,-0.1045557,-0.196488,3.11809
-19.3642,38.21317,,,,,,,,82.2,,,,-62.88084,-0.6521806,13.68717,-0.02588593,0.02556635,-0.3316701,3.11786
-19.16201,38.21328,,,,,,,,82.4,,,,29.98211,-13.65844,8.128794,-0.06700514,0.07547399,0.2876747,3.12353
-18.95424,38.21503,,,,,,,,82.6,,,,-22.44229,19.80484,19.48449,0.09118664,-0.06364955,-0.2856507,3.12576
-18.74991,38.22707,,,,,,,,82.8,,,,-27.55583,-10.59434,5.754224,-0.2057558,0.0541687,-0.3823234,3.12507
-18.54073,38.22861,,,,,,,,83,,,,34.09966,-34.06805,20.62222,0.1718804,0.0954477,0.1221326,3.12973
-18.32553,38.22914,,,,,,,,83.2,,,,6.336973,-7.808928,-3.25803,0.1704956,0.1815743,0.08958874,3.13411
-18.12233,38.23762,,,,,,,,83.4,,,,68.94966,-11.94228,8.281544,0.06423545,0.2452771,0.5577725,3.13767
-17.90829,38.24633,,,,,,,,83.6,,,,7.806534,-10.66186,5.712565,-0.03249057,-0.2720685,-0.03952131,3.13805
-17.69232,38.25171,,,,,,,,83.8,,,,-56.59989,36.09834,9.431239,0.1331581,0.2535862,0.08831042,3.1379
-17.47521,38.25318,,,,,,,,84,,,,0.01915361,-49.98423,5.165251,-0.1662345,0.2025068,0.3122823,3.13962
-17.27423,38.26878,,,,,,,,84.2,,,,81.84291,-51.5146,3.859453,-0.1661813,-0.07888283,-0.1359277,3.14352
-17.07096,38.27909,,,,,,,,84.4,,,,13.06181,9.927797,8.106767,-0.04964132,-0.1336374,0.01661813,3.14641
-16.86806,38.28409,,,,,,,,84.6,,,,61.56403,7.291781,10.36115,-0.1012001,0.2746252,0.2721751,3.14882
-16.67393,38.29149,,,,,,,,84.8,,,,63.94674,-31.35064,8.308838,-0.02370213,-0.2241849,-0.2712696,3.15685
-16.48018,38.29171,,,,,,,,85,,,,-30.38003,8.814972,14.06258,0.1653823,0.05534049,0.237767,3.1536
-16.28252,38.29947,,,,,,,,85.2,,,,4.887523,12.82622,1.003649,-0.006018744,-0.06056028,0.06412892,3.15349
-16.07607,38.30806,,,,,,,,85.4,,,,-23.47227,36.11845,9.19565,0.1065797,0.04905543,0.3279949,3.15262
-15.89064,38.31885,,,,,,,,85.6,,,,-20.69308,12.87362,14.61612,0.1862615,-0.02902846,0.1846636,3.15134
-15.69738,38.33338,,,,,,,,85.8,,,,-8.462545,18.52729,6.072175,-0.01235707,-0.05123922,0.3828028,3.15611
-15.51175,38.34375,,,,,,,,86,,,,12.83675,3.631046,2.954924,0.10887,0.05230448,0.3994209,3.15827
